Review,Rating,Product_Name,Product_ID,Sentiment_Score,Sentiment
super,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.5994,Positive
good thanks flipkart product packing wars fast charging goog camera good thanks honor combine,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8807,Positive
con rear camera million pixels equivalent redmi note  max ipcheck uploaded image focus child walking road front camera million pixels equivalent million pixels heating issue refresh rate  unable feel feel like  already changed setting screen time normal usage hour unable return price high k unable upload real photo limitation megabyte hope understand point   storage capacity gb please do not consider tutors review thankyou,2,"Honor 90 5G (Emerald Green, 512 GB)",11,0.6705,Positive
nice camera,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4215,Positive
love mobile phone better future low price thank flipkart,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8176,Positive
excellent phone amazing display awesome camera luxury look high end specification running multiple apps without delay performance super phone issue battery back battery charging time need address honor second honor phone happy share review hope help new phone buyer,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9805,Positive
nice product,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4215,Positive
mind blowing display lag free experience ultimate camera both effect k blockbuster package brought upon watt fast charger within hour minutes fully charge go,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.7003,Positive
one best phone world price range using honor brand since year build quality material performance fully satisfied go without thinking,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8883,Positive
nice project,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4215,Positive
phone machine im guy using mobile year found customization o important thing better vivo oppo redmi,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.5719,Positive
fully satisfied,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4754,Positive
good product,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4404,Positive
nice one,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4215,Positive
great product feel like flagship charger included heat little bit heavy used like downloading,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8591,Positive
super display like premium flagship phone lakh rupeesbattery goodsound also clear logo camera premiumspeaker loud clearperformance responsive quick,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8979,Positive
amazing feature great battery loud speaker inspire single bright screen even sunlight,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9382,Positive
doubt honor best,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.7096,Positive
super mobile nice camera,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.7717,Positive
overall good experience mobile,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4404,Positive
device worth every penny,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.2263,Positive
good,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4404,Positive
good phone,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4404,Positive
amazing experience good product everything fine good,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.886,Positive
loved,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.5994,Positive
excellent product,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.5719,Positive
mobile phone performance smoothly nice protect one,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.6597,Positive
excellent,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.5719,Positive
perfect phone,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.5719,Positive
nice phone,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4215,Positive
want charger mobile case time waste hard decide charger better phone embarrassing,1,"Honor 90 5G (Emerald Green, 512 GB)",11,-0.3818,Negative
except covered display curved display battery charging time time heating phone,3,"Honor 90 5G (Emerald Green, 512 GB)",11,0.0,Neutral
heating issue maintain camera upto markbattery drain vastly mobile do not fast charging,2,"Honor 90 5G (Emerald Green, 512 GB)",11,0.0,Neutral
camera quality low charger adaptor give charging time delay,2,"Honor 90 5G (Emerald Green, 512 GB)",11,-0.5267,Negative
bad camera previous phone huawei mate lite honor far better honor honor camera like toy camera bad otherwise phone okay good display battery back et cetera good create difficult due call recording function honor provides auto call recording function,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9477,Positive
honor month use garnered generally positive review here breakdown key strength area user offered feedback  displaythe honor boast bright vibrant moved display making great multimedia consumption gaming even extended use  refresh rate hold well without noticeable lag camera million pixels main camera remains one highlight user praising sharpness color accuracy even month use night mode ultrawide capability still performing well performance powered snapdragon generation user report smooth day to day performance occasional shutter heavy multitasking device handle game apps efficiently battery life user consistently found milliampere hour battery hold well lasting full day moderate use fast charging continues work reliably keeping phone powered quickly design slim premium design continues receive compliment even month build quality remains solid con software update user report delayed software update could affect latest security patch new feature thermal management heavy gaming multitasking phone tends get warm though alarming level software experience magic featurerich user find bit bloated occasionally slow device wireless charging despite premium build lack wireless charging might minor downside user longterm use overall month honor still performs well offer great value price particularly favored camera display minor downside like delayed update heating heavy load manageable,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9952,Positive
mobile working super battery quick discharge heat problem,3,"Honor 90 5G (Emerald Green, 512 GB)",11,0.296,Positive
battery backup low camera clarity also good friend do not buy phone,2,"Honor 90 5G (Emerald Green, 512 GB)",11,0.7717,Positive
one best phone segment honor one best brand,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9118,Positive
overall good best user want use phone daily basis avoid eye issue,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.7351,Positive
good,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4404,Positive
camera quality best budget battery may improved thanks honor,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9246,Positive
display one number quality,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.0772,Positive
probably one best phone segmentmain highlight course display cameraalso design look premiumjust feel little extra slim look classy,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8591,Positive
battery backup poor,2,"Honor 90 5G (Emerald Green, 512 GB)",11,-0.4767,Negative
awesome choice considering budget k display mark camera simply excellent design sturdy,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8316,Positive
after you using mobile charger issue screen bickering signed issue bad experience  white felt mobile screen damaged try reach customer care response member also responding at least money,1,"Honor 90 5G (Emerald Green, 512 GB)",11,-0.4767,Negative
good product big storage crisp image smooth performance value money,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.6486,Positive
worst userniterface do not buy phone screen sometimes working,1,"Honor 90 5G (Emerald Green, 512 GB)",11,-0.6249,Negative
okay okay,3,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4215,Positive
bad performance waste money,1,"Honor 90 5G (Emerald Green, 512 GB)",11,-0.743,Negative
beautiful overall good awesome look performance loving,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9413,Positive
processor bit weak compared device price ranges do not expect high gaming experiencethat said fantastic displays advertised does not hurt eye even used long time do not keep eye protection devicecamera pretty good looking camerayou go she price range better processor well overall good phone regular usage,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.9475,Positive
good quality,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4404,Positive
best quality,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.6369,Positive
good feature scroll call recording available charger support honor brand get,5,"Honor 90 5G (Emerald Green, 512 GB)",11,0.8316,Positive
very nice,4,"Honor 90 5G (Emerald Green, 512 GB)",11,0.4754,Positive
did not get time use hence normal review submitted,3,"Honor 90 5G (Emerald Green, 512 GB)",11,0.0,Neutral
supeeeeer mobile good battery backup bright colour full display problem charger box,4,"Honor X9b (Midnight Black, 256 GB)",12,0.4767,Positive
smooth usage better battery continually playing pubg hour charge remaining good gaming experience,5,"Honor X9b (Midnight Black, 256 GB)",12,0.765,Positive
good phone,5,"Honor X9b (Midnight Black, 256 GB)",12,0.4404,Positive
glad say phone work well even poor network area love honor,5,"Honor X9b (Midnight Black, 256 GB)",12,0.8555,Positive
excellent,5,"Honor X9b (Midnight Black, 256 GB)",12,0.5719,Positive
super  mobile already used redmi motorola internet speed slow mobile internet speed fast phone performance excellent marathon battery give star rating hang heat everything excellent,5,"Honor X9b (Midnight Black, 256 GB)",12,0.9062,Positive
good,4,"Honor X9b (Midnight Black, 256 GB)",12,0.4404,Positive
fabulous,5,"Honor X9b (Midnight Black, 256 GB)",12,0.5267,Positive
really awesome phone value money affordable price feature good,5,"Honor X9b (Midnight Black, 256 GB)",12,0.8737,Positive
super,4,"Honor X9b (Midnight Black, 256 GB)",12,0.5994,Positive
do not waste your money waste phone comparing company two week bought voice clarity poor always feel like bass boosted calling disturbing notice always coming unable hear talk us android phone using android,5,"Honor X9b (Midnight Black, 256 GB)",12,0.6077,Positive
time lag app usage battery get drain quickly camera did not x,3,"Honor X9b (Midnight Black, 256 GB)",12,-0.34,Negative
best mobile,5,"Honor X9b (Midnight Black, 256 GB)",12,0.6369,Positive
nice feature missing,4,"Honor X9b (Midnight Black, 256 GB)",12,0.1531,Positive
good okay nris look star okay look,4,"Honor X9b (Midnight Black, 256 GB)",12,0.6908,Positive
honor favourite brand honor x working condition honor xb mobile,5,"Honor X9b (Midnight Black, 256 GB)",12,0.8625,Positive
awesome,5,"Honor X9b (Midnight Black, 256 GB)",12,0.6249,Positive
need charger good phone display super,5,"Honor X9b (Midnight Black, 256 GB)",12,0.7783,Positive
best phone,5,"Honor X9b (Midnight Black, 256 GB)",12,0.6369,Positive
nice phone,5,"Honor X9b (Midnight Black, 256 GB)",12,0.4215,Positive
nice,5,"Honor X9b (Midnight Black, 256 GB)",12,0.4215,Positive
value money,5,"Honor X9b (Midnight Black, 256 GB)",12,0.34,Positive
facing battery drain issue,2,"Honor X9b (Midnight Black, 256 GB)",12,0.0,Neutral
speaker good,3,"Honor X9b (Midnight Black, 256 GB)",12,0.4404,Positive
okay bad,2,"Honor X9b (Midnight Black, 256 GB)",12,-0.3818,Negative
bought month april display problem arise green vertical line show display,2,"Honor X9b (Midnight Black, 256 GB)",12,-0.4019,Negative
green line use month switch frequently play video,2,"Honor X9b (Midnight Black, 256 GB)",12,0.34,Positive
display problem working new honor mobile ten day,1,"Honor X9b (Midnight Black, 256 GB)",12,0.128,Positive
mobile working properly,1,"Honor X9b (Midnight Black, 256 GB)",12,0.0,Neutral
do not,1,"Honor X9b (Midnight Black, 256 GB)",12,0.0,Neutral
display good quality damage day phone poor display sg,1,"Honor X9b (Midnight Black, 256 GB)",12,-0.5267,Negative
screen per green line coming,1,"Honor X9b (Midnight Black, 256 GB)",12,0.0,Neutral
battery performance bad camera quality poor heating issue bild quality poor wireless fidelity connection issue charging time long watt charger,1,"Honor X9b (Midnight Black, 256 GB)",12,-0.8658,Negative
pitcher quality good,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
first confused phone first look phone classy look premium curved display  front camera amazing take  process final result amazing portrait rear camera also good battery performance well con rear camera performance poor low light night time,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8402,Positive
amazing,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.5859,Positive
good,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
good phone generation possessed nice camera low light condition video quality also good,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7579,Positive
beautiful,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.5994,Positive
phone good display best class camera feature must phone youtube best phone video making shutter speed little slow audio must need work fine ringtones music listening phone speaker battery day extreme use charger does not come box does not headphones jack slot user interface good best class feature good consume medium watching movie day day phone look premium must try phone k regret,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9652,Positive
excellent,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.5719,Positive
liked everything except battery backup,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
good camera,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
camera quality good display quality good battery backup average,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7003,Positive
nice,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
flagship display top notch like moving high quality tv really amongst best display honor o improved minor little issue software update hope honor pay attention camera really great admire artificial intelligence photograph mode pure magic picture charging phone phone tends get little heated heat definitely felt hand battery great give good day however little weird thing observed optimized best moment reach drain relatively quicker battery saving mode optimized update honor o issue phone truly flagship moment hold without cover will not regret saving iphone display camera standing feature rest honor vigilant review easily brush issue,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9968,Positive
review week usage piece awesome range surely really amazing everyone saying heating issue till never got heating issue please use watt charger jimmy one,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9245,Positive
product perfect look performance battery backup good,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.765,Positive
beautiful design super camera premium look heating issue mobile data turn heating issue minimum level,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8316,Positive
camera quality really super million pixels like fake overall camera feature thanks honor wonderful device front camera really good portrait sharpness could better go camera nd display decent gaming performance,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9611,Positive
value money,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.34,Positive
best phone ever,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.6369,Positive
one month using though do not use heavy performance really good seen review boxing fair possibility improvement,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8173,Positive
charger adaptor received bad,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,-0.5423,Negative
may early write review strongly feel thought changed day month completely worth read multiple review buying the handset experience perfect need camera battery truly recommendable dxomark rating phone similar much higher end phone premium look catch everyone eye,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8718,Positive
honestly one good phone today  awesome feature affordable price worth buying,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8979,Positive
nice camera,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
phone impressive performance ultimate userinterface make you happy using camera topnotch lack iphone operating system,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.6908,Positive
excellent productive highlight phone display camerabest phone k camera,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7269,Positive
good camera good design,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7003,Positive
nd phone using backup device display excellent battery awesome basically get day easily camera iphone compare design good hold game do not play much watching content without lagjitter,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9014,Positive
terrific mobile super camera awesome display,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9022,Positive
used week good performance battery little bit low overall experience good,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.6096,Positive
nice,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
good camera better time good,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8271,Positive
awesome camera good display good design,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.872,Positive
nice,3,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
nice product,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
camera quality good,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
nice camera excellent moved displayjust love,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8934,Positive
camera department one best view battery bad segment also much lag heating problem use camera back camera portrait beautiful front camera also give good performance display quite nice quad curve look premium overall good,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8553,Positive
phone better,2,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
amazing phone best deal available flipkart satisfied phone,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8957,Positive
good camera,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
camera want improve display unbearable battery day performance expected design much pretty,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7506,Positive
battery back bad device get overhead display good camera okay,2,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.0772,Positive
definitely best phone price range,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7845,Positive
best quality product flipkart service fully satisfied order flipkart service,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.807,Positive
good battery backup good,2,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7003,Positive
really bad performance honor never expected huawei big fan huawei previously used honor x lite confidently purchased honor  big mistake phone becoming overhead normal use hot hold hand even back cover applied camera quality good system hang opening phone cannot click photo instantaneous capturing picture second clicking also video hang flicker system hang sure problem device,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.936,Positive
super super mobile,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.8316,Positive
good,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
super mobile,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.5994,Positive
phone worst product buy second day phone camera working properly,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,-0.6249,Negative
device best pofomence,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.6369,Positive
almost good speaker quality bad,4,"Honor 90 5G (Diamond Silver, 256 GB)",13,-0.2247,Negative
do not buy phone big want play game phone bad phone,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,-0.2023,Negative
nice phone,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4215,Positive
super,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.5994,Positive
hitting problem video song million pixels,2,"Honor 90 5G (Diamond Silver, 256 GB)",13,-0.4019,Negative
honor  good,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.7269,Positive
good phone,5,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.4404,Positive
speaker made low quality screen glass broken even touch phone battery life hour waste money satisfied phone,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,-0.6369,Negative
irritating honor lover buying one regret total stage money simple function complicated million pixels camera really worthy k honor lite used beforewas best mobile honor greatly disappointed,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.9118,Positive
phone turned call list charge phone,1,"Honor 90 5G (Diamond Silver, 256 GB)",13,0.0,Neutral
good phone,4,"Honor 200 5G (Black, 256 GB)",14,0.4404,Positive
writing review one month usage rear camera quality awesome x zoom good selfie camera good phone performance phone display also good overall worth money range,4,"Honor 200 5G (Black, 256 GB)",14,0.9287,Positive
nice productbut software develop like google mobile,5,"Honor 200 5G (Black, 256 GB)",14,0.6486,Positive
great phone spatial audio feature make fall music,5,"Honor 200 5G (Black, 256 GB)",14,0.6249,Positive
pleased purchased wanna natural picture good call quality phone right choice,5,"Honor 200 5G (Black, 256 GB)",14,0.8074,Positive
good phone,4,"Honor 200 5G (Moonlight White, 256 GB)",15,0.4404,Positive
writing review one month usage rear camera quality awesome x zoom good selfie camera good phone performance phone display also good overall worth money range,4,"Honor 200 5G (Moonlight White, 256 GB)",15,0.9287,Positive
nice productbut software develop like google mobile,5,"Honor 200 5G (Moonlight White, 256 GB)",15,0.6486,Positive
great phone spatial audio feature make fall music,5,"Honor 200 5G (Moonlight White, 256 GB)",15,0.6249,Positive
pleased purchased wanna natural picture good call quality phone right choice,5,"Honor 200 5G (Moonlight White, 256 GB)",15,0.8074,Positive
supeeeeer mobile good battery backup bright colour full display problem charger box,4,"Honor X9b (Sunrise Orange, 256 GB)",16,0.4767,Positive
smooth usage better battery continually playing pubg hour charge remaining good gaming experience,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.765,Positive
good phone,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.4404,Positive
glad say phone work well even poor network area love honor,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.8555,Positive
excellent,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.5719,Positive
super  mobile already used redmi motorola internet speed slow mobile internet speed fast phone performance excellent marathon battery give star rating hang heat everything excellent,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.9062,Positive
good,4,"Honor X9b (Sunrise Orange, 256 GB)",16,0.4404,Positive
fabulous,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.5267,Positive
really awesome phone value money affordable price feature good,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.8737,Positive
super,4,"Honor X9b (Sunrise Orange, 256 GB)",16,0.5994,Positive
do not waste your money waste phone comparing company two week bought voice clarity poor always feel like bass boosted calling disturbing notice always coming unable hear talk us android phone using android,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.6077,Positive
time lag app usage battery get drain quickly camera did not x,3,"Honor X9b (Sunrise Orange, 256 GB)",16,-0.34,Negative
best mobile,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.6369,Positive
nice feature missing,4,"Honor X9b (Sunrise Orange, 256 GB)",16,0.1531,Positive
good okay nris look star okay look,4,"Honor X9b (Sunrise Orange, 256 GB)",16,0.6908,Positive
honor favourite brand honor x working condition honor xb mobile,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.8625,Positive
awesome,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.6249,Positive
need charger good phone display super,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.7783,Positive
best phone,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.6369,Positive
nice phone,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.4215,Positive
nice,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.4215,Positive
value money,5,"Honor X9b (Sunrise Orange, 256 GB)",16,0.34,Positive
facing battery drain issue,2,"Honor X9b (Sunrise Orange, 256 GB)",16,0.0,Neutral
speaker good,3,"Honor X9b (Sunrise Orange, 256 GB)",16,0.4404,Positive
okay bad,2,"Honor X9b (Sunrise Orange, 256 GB)",16,-0.3818,Negative
bought month april display problem arise green vertical line show display,2,"Honor X9b (Sunrise Orange, 256 GB)",16,-0.4019,Negative
green line use month switch frequently play video,2,"Honor X9b (Sunrise Orange, 256 GB)",16,0.34,Positive
display problem working new honor mobile ten day,1,"Honor X9b (Sunrise Orange, 256 GB)",16,0.128,Positive
mobile working properly,1,"Honor X9b (Sunrise Orange, 256 GB)",16,0.0,Neutral
do not,1,"Honor X9b (Sunrise Orange, 256 GB)",16,0.0,Neutral
display good quality damage day phone poor display sg,1,"Honor X9b (Sunrise Orange, 256 GB)",16,-0.5267,Negative
screen per green line coming,1,"Honor X9b (Sunrise Orange, 256 GB)",16,0.0,Neutral
battery performance bad camera quality poor heating issue bild quality poor wireless fidelity connection issue charging time long watt charger,1,"Honor X9b (Sunrise Orange, 256 GB)",16,-0.8658,Negative
pitcher quality good,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4404,Positive
first confused phone first look phone classy look premium curved display  front camera amazing take  process final result amazing portrait rear camera also good battery performance well con rear camera performance poor low light night time,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8402,Positive
amazing,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.5859,Positive
good,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4404,Positive
good phone generation possessed nice camera low light condition video quality also good,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.7579,Positive
beautiful,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.5994,Positive
phone good display best class camera feature must phone youtube best phone video making shutter speed little slow audio must need work fine ringtones music listening phone speaker battery day extreme use charger does not come box does not headphones jack slot user interface good best class feature good consume medium watching movie day day phone look premium must try phone k regret,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.9652,Positive
excellent,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.5719,Positive
liked everything except battery backup,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4215,Positive
good camera,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4404,Positive
camera quality good display quality good battery backup average,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.7003,Positive
nice,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4215,Positive
flagship display top notch like moving high quality tv really amongst best display honor o improved minor little issue software update hope honor pay attention camera really great admire artificial intelligence photograph mode pure magic picture charging phone phone tends get little heated heat definitely felt hand battery great give good day however little weird thing observed optimized best moment reach drain relatively quicker battery saving mode optimized update honor o issue phone truly flagship moment hold without cover will not regret saving iphone display camera standing feature rest honor vigilant review easily brush issue,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.9968,Positive
review week usage piece awesome range surely really amazing everyone saying heating issue till never got heating issue please use watt charger jimmy one,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.9245,Positive
product perfect look performance battery backup good,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.765,Positive
beautiful design super camera premium look heating issue mobile data turn heating issue minimum level,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8316,Positive
camera quality really super million pixels like fake overall camera feature thanks honor wonderful device front camera really good portrait sharpness could better go camera nd display decent gaming performance,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.9611,Positive
value money,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.34,Positive
best phone ever,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.6369,Positive
one month using though do not use heavy performance really good seen review boxing fair possibility improvement,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8173,Positive
charger adaptor received bad,5,"Honor 90 5G (Midnight Black, 256 GB)",17,-0.5423,Negative
may early write review strongly feel thought changed day month completely worth read multiple review buying the handset experience perfect need camera battery truly recommendable dxomark rating phone similar much higher end phone premium look catch everyone eye,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8718,Positive
honestly one good phone today  awesome feature affordable price worth buying,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8979,Positive
nice camera,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4215,Positive
phone impressive performance ultimate userinterface make you happy using camera topnotch lack iphone operating system,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.6908,Positive
excellent productive highlight phone display camerabest phone k camera,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.7269,Positive
good camera good design,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.7003,Positive
nd phone using backup device display excellent battery awesome basically get day easily camera iphone compare design good hold game do not play much watching content without lagjitter,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.9014,Positive
terrific mobile super camera awesome display,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.9022,Positive
used week good performance battery little bit low overall experience good,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.6096,Positive
nice,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4215,Positive
good camera better time good,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8271,Positive
awesome camera good display good design,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.872,Positive
nice,3,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4215,Positive
nice product,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4215,Positive
camera quality good,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4404,Positive
nice camera excellent moved displayjust love,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8934,Positive
camera department one best view battery bad segment also much lag heating problem use camera back camera portrait beautiful front camera also give good performance display quite nice quad curve look premium overall good,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8553,Positive
phone better,2,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4404,Positive
amazing phone best deal available flipkart satisfied phone,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.8957,Positive
good camera,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.4404,Positive
camera want improve display unbearable battery day performance expected design much pretty,4,"Honor 90 5G (Midnight Black, 256 GB)",17,0.7506,Positive
battery back bad device get overhead display good camera okay,2,"Honor 90 5G (Midnight Black, 256 GB)",17,0.0772,Positive
definitely best phone price range,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.7845,Positive
best quality product flipkart service fully satisfied order flipkart service,5,"Honor 90 5G (Midnight Black, 256 GB)",17,0.807,Positive
